id,OF1,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF12,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF29,OF30,OF31,OF32,OF33,OF34,OF35,OF36,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66a,F66b,F67,F68,S1,S2,S3,S4,S5,S6,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit
17.0,1,2,5,7,1,3.0,0.0,5,5,3,3,0.0,7,5,6,5,4,0.55,0.0,4,4,1,1,3,3,3,1407.0,0,6,0.0,0.0,0.0,,,,,0.0,2,4,3,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2,232,4,4,2,1,1,1,1,2,2,2,2,3,1,2,2,4,4,3,1,2,0.0,0.0,2,2,2,4,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,2,1,3,0.0,1,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,1,6.35,,63.0,1.0,,0.0,,,,,,1,0,1,1,0,1,1,2,2,1
189.0,1,1,6,7,1,3.0,0.0,4,5,3,5,0.0,7,5,6,1,4,0.58,0.0,4,4,3,1,3,3,4,1551.0,0,6,0.0,0.0,0.0,,,,,0.0,2,1,3,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2,128,4,3,1,1,1,1,1,1,5,1,1,1,1,1,2,3,2,1,5,1,0.0,0.0,1,1,1,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,1,3.53,,51.0,,,0.0,,,,,,2,0,0,0,2,0,2,0,2,0
18.0,1,3,6,7,1,3.0,0.0,5,5,3,5,1.0,3,5,6,5,4,0.01,0.0,4,4,2,1,3,2,4,1426.0,2,6,0.0,0.0,0.0,0.0,,,,0.0,2,4,3,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3,168,4,4,3,1,2,1,1,2,2,2,2,2,2,1,2,4,3,3,2,3,0.0,0.0,2,2,2,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,1,3,0.0,1,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,0,6.02,,,,,0.0,,,,,,1,0,1,1,0,0,1,0,1,0
191.0,1,3,5,6,2,3.0,0.0,3,4,3,5,0.0,4,3,6,4,4,0.47,0.0,4,4,3,1,3,3,4,1692.0,0,6,0.0,0.0,0.0,,,,,0.0,4,1,3,1.0,0.0,1.0,0.0,2.0,1.0,4.0,2,128,1,3,3,1,1,1,1,2,5,3,2,1,1,1,1,3,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4,0,0,1.0,3,3,1,5,0,0,5,1,4,2,1,6,1,0.0,0.0,7,0.0,0,4.65,,52.0,,,0.0,,,,,,2,0,0,0,1,0,2,0,2,0
192.0,1,1,6,7,1,3.0,0.0,4,4,3,5,0.0,7,6,6,4,4,0.45,0.0,4,4,4,1,3,3,4,1358.0,0,6,0.0,0.0,1.0,1.0,,,,0.0,1,1,3,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1,128,3,4,2,1,1,1,1,1,5,1,2,1,1,1,1,3,2,1,5,1,0.0,0.0,1,1,1,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,1,4.85,,64.0,,,0.0,,,,,,2,0,0,0,2,0,2,0,2,0
208.0,1,3,4,1,4,3.0,2.0,5,1,2,4,0.0,4,6,1,2,2,0.001,0.0,4,4,2,2,2,2,6,1945.0,2,6,0.0,0.0,0.0,,,,,,4,3,0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,3,80,3,2,3,2,2,1,1,5,4,1,0,4,1,1,3,3,2,4,3,5,0.0,0.0,1,1,1,4,1.0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1,2,4,0.0,3,3,1,3,2,2,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.0,0.0,,0.0,0.0,,0,1,2,2,0,0,2,1,0,1
209.0,1,2,4,5,6,0.0,0.0,4,1,2,5,0.0,5,4,2,5,4,0.06,0.0,4,4,2,2,3,2,4,1950.0,2,6,0.0,1.0,0.0,0.0,,,,,4,3,0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,1,224,1,3,3,1,1,2,2,4,2,1,1,2,1,1,2,2,0,2,5,5,0.0,0.0,2,2,2,3,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,1,0.0,2,1,1,3,1,3,4,1,4,3,2,5,1,0.0,0.0,7,,0,,,,,,0.5,,,,,,0,1,1,2,0,0,1,1,0,1
210.0,1,3,5,5,6,3.0,0.0,4,3,2,4,0.0,4,4,2,5,4,0.096,0.0,4,4,1,1,3,3,6,2092.0,0,6,1.0,1.0,0.0,0.0,,,,0.0,2,1,3,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3,192,3,2,2,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,0,,,,,,0.0,,,,,,2,0,0,0,1,0,2,0,2,1
212.0,1,3,4,5,4,0.0,0.0,5,1,1,4,0.0,4,4,1,5,4,0.08,0.0,4,4,1,1,3,2,4,2254.0,2,6,0.0,0.0,0.0,0.0,,,0.0,,4,3,0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,2,224,3,2,1,1,2,1,1,2,2,1,2,4,3,1,3,3,2,2,4,5,0.0,0.0,1,2,1,3,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,5,0.0,2,1,2,5,0,0,4,1,4,1,0,6,1,0.0,0.0,7,,0,,,,,1.0,0.5,,,,,,0,0,2,2,0,0,2,1,0,2
213.0,1,4,5,5,6,0.0,0.0,4,1,1,5,0.0,4,4,2,5,1,0.07,0.0,4,4,2,1,3,1,4,2272.0,1,6,0.0,1.0,0.0,1.0,,,,,4,3,0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,2,80,1,3,0,0,0,1,2,3,1,1,2,4,1,1,3,1,2,4,5,4,0.0,0.0,2,1,2,1,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1,1,1,0.0,2,1,1,5,0,0,5,1,4,1,1,3,3,0.0,0.0,5,,0,,,,,,0.3333333333333333,,,,,,0,2,1,2,0,1,1,2,1,2
214.0,1,3,4,6,2,0.0,0.0,3,4,3,1,0.0,5,3,3,5,2,0.01,0.0,4,2,2,1,2,1,4,2241.0,0,6,0.0,0.0,0.0,0.0,,,,,2,3,0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2,64,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,5,4,0.0,0.0,2,2,1,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,1,0.0,0,3,2,3,1,4,4,1,4,3,0,6,1,0.0,0.0,7,,0,,,,,,0.5,,,,,,0,1,2,2,0,1,1,2,0,2
215.0,1,4,5,7,1,0.0,0.0,4,1,1,5,0.0,4,5,4,5,4,0.19,0.0,4,4,2,1,2,2,4,2065.0,2,6,0.0,0.0,0.0,0.0,,,,,4,3,4,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1,64,1,4,1,1,1,3,3,3,1,1,1,2,1,1,2,4,2,2,5,3,0.0,0.0,2,2,2,1,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1,1,1,0.0,1,3,1,5,0,0,5,1,4,3,1,5,1,0.0,0.0,7,,0,,,,,1.0,0.0,,,,,,0,0,2,2,0,1,1,2,1,2
218.0,1,5,5,5,2,3.0,0.0,3,4,2,5,0.0,6,2,1,5,4,0.03,0.0,4,4,2,1,3,1,4,1893.0,2,6,0.0,1.0,0.0,0.0,,,,,4,4,0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1,64,1,4,1,3,1,5,3,2,1,1,1,1,1,1,1,2,2,4,3,4,0.0,0.0,2,2,2,4,1.0,4,2,2,2,1.0,0.0,0.0,2,1.0,0.0,1,1,2,0.0,1,1,2,5,0,0,5,1,4,2,2,5,1,0.0,0.0,7,,1,,,,,,0.5,,,,,,0,0,2,2,0,1,1,2,1,1
219.0,1,1,5,6,7,3.0,0.0,3,4,2,5,0.0,7,5,4,5,4,0.24,0.0,4,4,2,1,3,3,4,1955.0,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1,3,0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1,224,1,2,1,1,1,1,1,2,4,2,2,1,1,1,2,3,2,3,4,2,0.0,0.0,2,3,2,2,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,1,0.0,1,1,1,5,0,0,5,1,4,3,0,6,1,0.0,0.0,7,0.0,2,,,,,,0.0,,,,,,0,0,2,2,0,0,1,0,1,1
220.0,1,4,5,5,6,1.0,0.0,5,1,1,5,0.0,6,3,2,5,4,0.13,0.0,4,4,1,1,2,2,4,2314.0,2,6,0.0,1.0,0.0,1.0,1.0,,,,3,4,0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1,0,4,4,2,4,1,1,1,2,3,1,1,1,1,3,1,3,1,4,2,3,0.0,0.0,2,3,1,4,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1,1,2,0.0,2,1,1,5,0,0,5,1,4,2,0,5,2,0.0,0.0,3,,0,,,,1.0,,0.5,,,,,,0,0,2,2,0,1,2,2,1,2
221.0,1,4,5,7,1,3.0,0.0,4,3,1,5,0.0,4,2,3,3,4,0.56,0.0,4,4,1,3,3,2,3,2254.0,0,6,0.0,0.0,0.0,0.0,,,,,0,4,3,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2,0,3,4,1,3,1,1,1,2,1,2,1,1,1,1,1,2,1,4,2,4,0.0,0.0,2,3,2,4,1.0,4,4,1,3,1.0,0.0,1.0,1,1.0,0.0,1,1,3,0.0,1,3,1,4,2,2,5,1,4,3,0,6,1,0.0,0.0,7,0.0,2,,,,1.0,,0.3333333333333333,,,,,,0,1,2,2,0,1,1,2,0,2
223.0,1,4,5,6,4,3.0,0.0,4,2,2,4,0.0,3,4,3,5,4,0.19,0.0,4,4,2,1,3,2,3,2118.0,2,6,0.0,0.0,0.0,0.0,,,,0.0,2,4,3,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0,0,4,5,1,1,1,1,3,1,1,3,1,1,1,1,2,4,4,2,2,4,0.0,0.0,1,1,1,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,2,1.0,1,3,1,5,0,0,1,1,4,3,1,6,1,0.0,0.0,7,0.0,2,,,,1.0,,0.3333333333333333,,,,,,0,0,2,2,0,0,1,0,1,1
226.0,1,2,4,5,4,0.0,0.0,4,2,2,4,0.0,6,4,2,5,4,0.04,0.0,4,4,2,1,3,3,3,1950.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4,3,0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0,168,1,2,1,1,2,1,1,1,4,1,2,2,1,1,3,3,2,1,5,5,0.0,0.0,1,1,2,4,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,5,0.0,3,1,1,4,2,2,5,1,4,1,0,5,1,0.0,0.0,7,,0,,,,,,0.5,,,,,,0,0,2,1,0,0,2,0,0,1
227.0,1,1,1,6,4,3.0,1.0,5,4,3,5,0.0,7,5,2,1,2,0.1,0.0,4,4,3,1,3,1,6,1945.0,2,6,0.0,0.0,0.0,,,,,,4,3,0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1,232,3,1,0,0,0,1,1,2,4,1,2,4,1,1,2,3,1,2,5,5,0.0,0.0,1,1,1,4,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,2,4,0.0,3,3,1,4,2,1,5,1,4,1,1,6,1,0.0,0.0,1,,1,,,,,,0.0,0.0,,0.0,0.0,,1,0,1,1,0,0,2,0,0,0
228.0,1,2,5,5,6,3.0,2.0,4,1,1,1,0.0,2,5,1,2,2,0.025,0.0,4,4,3,2,3,2,1,2017.0,2,6,1.0,0.0,0.0,0.0,,,,,4,3,0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,2,232,3,1,0,0,0,1,1,1,4,3,2,1,1,1,3,4,1,2,5,5,0.0,0.0,1,1,2,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,4,0.0,3,3,2,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,1,,,,,,0.3333333333333333,,,,,,0,0,2,2,0,0,1,0,0,2
229.0,1,4,5,7,1,0.0,0.0,5,3,2,4,0.0,3,3,3,5,4,0.14,0.0,4,4,2,1,3,1,6,2236.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4,3,0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,186,2,2,2,1,1,1,1,1,3,3,2,1,1,1,2,3,2,2,4,4,0.0,0.0,1,1,2,3,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,1,0.0,2,1,1,5,0,0,5,1,4,1,0,5,1,0.0,0.0,7,,0,,,,,,0.0,,,,,,0,0,2,2,0,0,2,0,0,1
22.0,1,4,5,7,1,3.0,0.0,5,5,3,4,0.0,4,3,6,5,4,0.71,0.0,4,4,1,1,3,1,4,1523.0,0,0,0.0,0.0,0.0,,,,,0.0,2,4,3,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1,64,3,4,2,1,2,1,1,2,2,3,2,2,1,1,1,4,4,2,2,2,0.0,0.0,2,2,2,2,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,2,1,3,0.0,2,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,1,6.31,,61.0,0.0,,0.0,,,,,,1,0,1,1,0,1,1,2,1,1
230.0,1,5,5,7,1,0.0,0.0,5,4,3,3,0.0,3,2,3,5,2,0.54,0.0,4,4,1,1,3,3,3,2272.0,0,6,0.0,1.0,0.0,,,,,,2,3,0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2,232,1,2,2,1,2,1,1,2,4,3,1,1,2,1,3,1,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,2,3,1.0,2,1,1,4,2,3,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.3333333333333333,,,,,,2,0,1,1,1,0,1,1,1,1
231.0,1,3,5,7,1,0.0,0.0,5,1,2,5,0.0,3,3,4,5,4,0.37,0.0,4,4,2,1,3,2,4,1971.0,0,6,0.0,0.0,0.0,0.0,,,,1.0,4,3,1,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2,168,1,3,1,1,1,1,1,1,2,3,2,1,1,1,2,3,2,2,4,5,0.0,0.0,1,1,1,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,1,1,5,0,0,5,1,4,1,1,5,1,0.0,0.0,7,0.0,0,,,,,1.0,0.0,,,,,,1,0,0,0,2,0,2,0,2,1
232.0,1,1,4,7,2,0.0,0.0,5,1,2,5,0.0,7,0,5,5,4,2146.0,0.0,4,4,2,1,2,2,4,2146.0,2,6,1.0,0.0,0.0,,,,,,4,3,4,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1,80,1,2,2,1,1,4,3,4,1,1,1,2,1,1,2,2,3,3,4,5,0.0,0.0,2,2,2,2,0.0,0,0,0,0,0.0,0.0,1.0,0,1.0,0.0,1,2,1,0.0,1,2,2,5,0,0,1,1,4,2,2,6,1,0.0,0.0,7,,2,,,,,,0.3333333333333333,,,,,,0,2,2,0,0,0,1,0,2,1
233.0,1,4,5,6,1,0.0,0.0,3,4,3,5,0.0,6,3,3,5,1,0.25,0.0,4,4,2,2,3,2,6,2141.0,0,6,0.0,2.0,0.0,0.0,,,,0.0,4,3,4,2.0,0.0,4.0,1.0,3.0,2.0,1.0,3,232,1,2,2,2,2,1,1,2,4,3,2,1,1,1,3,4,2,2,4,5,0.0,0.0,1,1,1,5,1.0,2,0,0,0,0.0,0.0,0.0,1,0.0,0.0,2,2,5,0.0,3,3,1,2,2,2,2,1,4,1,1,6,1,0.0,0.0,1,,1,,,,0.0,,0.0,,,,,,1,2,1,1,0,0,2,0,1,1
236.0,1,3,5,6,1,2.0,1.0,4,2,2,2,0.0,4,5,3,2,2,0.212,0.0,4,4,3,1,3,3,6,2039.0,2,6,0.0,0.0,0.0,,,,,,4,2,1,1.0,0.0,3.0,0.0,2.0,4.0,1.0,3,224,1,1,0,0,0,1,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4,0,0,1.0,3,3,2,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,0.0,1,,,,,,0.3333333333333333,,,,,,2,0,0,0,1,0,2,0,2,1
237.0,1,3,5,6,2,0.0,0.0,5,5,3,4,0.0,6,4,2,4,4,0.12,0.0,4,4,1,1,3,2,6,2092.0,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,1,3,0.0,0.0,2.0,0.0,2.0,3.0,2.0,2,128,3,1,0,0,0,1,1,2,3,1,1,1,1,1,1,3,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4,0,0,0.0,3,1,1,4,2,2,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.5,,,,,,1,0,0,0,1,0,2,1,2,0
238.0,1,1,5,6,3,1.0,0.0,4,5,3,6,0.0,7,3,3,1,2,0.03,0.0,4,4,1,1,3,2,6,2026.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,2,4,1.0,0.0,2.0,0.0,2.0,0.0,5.0,1,128,4,4,3,1,1,1,1,2,4,1,1,3,2,2,3,3,3,2,5,1,0.0,0.0,1,1,1,1,0.0,0,5,2,1,0.0,0.0,0.0,0,0.0,0.0,1,2,3,0.0,2,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,1.0,0.3333333333333333,,,,,,0,0,2,2,0,0,2,0,0,0
239.0,1,5,6,6,6,3.0,0.0,4,4,3,5,0.0,3,3,3,5,4,0.26,0.0,4,4,2,1,3,3,6,2314.0,0,0,0.0,2.0,0.0,1.0,,,,,4,1,0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2,0,4,5,0,0,0,1,1,1,4,1,1,1,1,1,1,3,1,2,5,1,0.0,0.0,1,3,1,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,0.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.3333333333333333,,,,,,1,0,0,0,2,0,2,0,2,0
240.0,1,4,5,7,1,3.0,0.0,5,4,2,4,0.0,3,3,3,2,1,0.27,0.0,4,4,3,1,2,2,4,2140.0,2,6,0.0,0.0,0.0,0.0,,,,1.0,4,1,3,2.0,0.0,0.0,3.0,2.0,4.0,1.0,1,224,3,1,0,0,0,1,1,2,3,1,2,1,1,1,3,3,1,2,5,4,0.0,0.0,2,3,3,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3,2,4,0.0,1,3,1,4,2,2,5,1,4,1,2,6,1,0.0,0.0,7,,2,,,,,1.0,0.3333333333333333,,,,,,1,2,1,1,0,0,2,0,0,1
241.0,1,4,5,4,6,0.0,0.0,2,4,3,4,0.0,6,3,3,2,2,0.25,0.0,4,4,2,3,3,3,6,2141.0,0,6,0.0,0.0,0.0,0.0,,,,,3,2,4,0.0,0.0,3.0,0.0,3.0,2.0,3.0,3,224,2,4,3,3,1,1,1,2,4,2,2,1,2,3,3,3,1,4,2,1,0.0,0.0,1,2,2,5,1.0,5,3,1,1,1.0,0.0,0.0,1,0.0,0.0,1,2,0,0.0,3,3,1,3,2,1,5,1,4,3,1,6,1,0.0,0.0,7,,0,,,,0.0,,0.6666666666666666,,,,,,0,1,2,2,0,0,2,0,0,0
242.0,1,2,5,7,1,3.0,0.0,5,2,2,4,0.0,4,4,3,5,4,0.2,0.0,4,4,2,1,3,1,3,1971.0,2,6,0.0,0.0,0.0,,,,,0.0,3,2,3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1,0,4,4,3,2,1,1,1,1,3,1,1,1,1,1,2,3,2,1,4,3,0.0,0.0,1,2,1,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,2,0.0,3,3,1,5,0,0,5,1,4,3,1,6,1,0.0,0.0,7,0.0,0,,,,,1.0,0.3333333333333333,,,,,,0,0,2,2,0,0,1,0,0,1
248.0,1,2,2,5,6,0.0,0.0,4,3,2,3,0.0,4,6,2,5,4,0.13,0.0,4,4,2,1,3,3,6,1903.0,0,6,0.0,1.0,0.0,1.0,1.0,0.0,,,3,1,3,0.0,0.0,1.0,0.0,3.0,4.0,1.0,3,160,1,1,0,0,0,1,1,2,3,1,1,1,1,1,1,3,2,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.0,,,,,,2,0,0,0,1,0,2,0,2,1
249.0,1,4,5,6,6,3.0,0.0,5,1,1,4,0.0,5,5,2,5,4,0.22,0.0,4,4,1,1,3,3,6,2192.0,0,6,1.0,1.0,0.0,0.0,,,,,4,1,3,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3,192,3,2,2,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,6,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0,1.0,3,3,1,5,0,0,5,1,4,1,1,6,1,0.0,0.0,7,,0,,,,,,0.0,,,,,,2,0,0,0,1,0,2,0,2,2
